Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,62.99,64.14,62.52,63.1,63.1,609129
2018-11-06,62.7,63.32,61.31,62.21,62.21,761240
2018-11-07,61.74,63.18,61.2,61.67,61.67,866628
2018-11-08,61.64,62.42,60.4,60.67,60.67,764546
2018-11-09,60.75,60.79,59.26,60.19,60.19,821729
2018-11-12,60.7,61.28,58.68,59.93,59.93,806219
2018-11-13,58.88,59.35,54.75,55.69,55.69,1095643
2018-11-14,55.27,57.37,55.13,56.25,56.25,844696
2018-11-15,56.02,57.26,55.59,56.46,56.46,256499
2018-11-16,56.58,57.96,55.89,56.46,56.46,159001
2018-11-19,56.72,57.33,55.08,56.76,56.76,699684
2018-11-20,57.39,57.44,52.77,53.43,53.43,983120
2018-11-21,53.39,55.86,53.39,54.63,54.63,734277
2018-11-23,53.87,54.12,50.15,50.42,50.42,1014667
2018-11-26,50.62,52.25,50.1,51.63,51.63,663108
2018-11-27,51.54,52.38,50.3,51.56,51.56,764010
2018-11-28,52.09,52.56,50.06,50.29,50.29,831688
2018-11-29,50.31,52.2,49.41,51.45,51.45,812721
2018-11-30,51.27,51.79,49.65,50.93,50.93,796714
2018-12-03,52.45,53.85,52.03,52.95,52.95,758010
2018-12-04,53.13,54.55,52.43,53.25,53.25,738130
2018-12-06,52.93,53.3,50.08,51.49,51.49,987266
2018-12-07,51.76,54.22,50.6,52.61,52.61,987717
2018-12-10,52.03,52.81,50.53,51,51,733225
2018-12-11,50.89,52.43,50.7,51.65,51.65,665262
2018-12-12,51.95,52.88,50.94,51.15,51.15,730810
2018-12-13,51.2,53.27,50.35,52.58,52.58,733627
2018-12-14,52.83,52.95,50.84,51.2,51.2,526839
2018-12-17,51.25,51.87,49.01,49.88,49.88,211257
2018-12-18,49.16,49.59,45.79,46.24,46.24,120101
2018-12-19,45.93,48,45.93,47.2,47.2,817721
2018-12-20,47.39,47.51,45.67,45.88,45.88,794130
2018-12-21,46.25,46.77,45.13,45.59,45.59,694003
2018-12-24,45.45,46.24,42.36,42.53,42.53,415859
2018-12-26,42.85,47,42.52,46.22,46.22,698408
2018-12-27,46.58,46.7,44.37,44.61,44.61,665590
2018-12-28,45.44,46.22,44.42,45.33,45.33,564385
2018-12-31,45.22,46.53,44.73,45.41,45.41,476970
2019-01-02,45.8,47.78,44.35,46.54,46.54,850480
2019-01-03,46.26,47.49,45.35,47.09,47.09,788718
2019-01-04,46.9,49.22,46.65,47.96,47.96,817277
2019-01-07,48.3,49.79,48.11,48.52,48.52,819939
2019-01-08,48.73,49.95,48.31,49.78,49.78,765981
2019-01-09,49.8,52.58,49.71,52.36,52.36,891922
2019-01-10,52.18,52.78,51.37,52.59,52.59,821782
2019-01-11,52.28,53.31,51.18,51.59,51.59,812339
2019-01-14,51.73,52.11,50.38,50.51,50.51,791527
2019-01-15,50.78,52.3,50.64,52.11,52.11,664183
2019-01-16,52,52.52,51.26,52.31,52.31,694182
2019-01-17,52.3,52.58,50.98,52.07,52.07,288560
2019-01-18,52.23,53.92,52.09,53.8,53.8,193099
2019-01-22,53.73,54.24,51.8,52.57,52.57,951158
2019-01-23,52.95,53.64,51.86,52.62,52.62,702866
2019-01-24,52.45,53.47,52.07,53.13,53.13,714415
2019-01-25,53.17,53.94,52.91,53.69,53.69,593385
2019-01-28,53.56,53.64,51.33,51.99,51.99,650667
2019-01-29,52.12,53.93,51.84,53.31,53.31,660527
2019-01-30,53.24,54.93,53.09,54.23,54.23,731312
2019-01-31,54.28,55.37,53.62,53.79,53.79,718650
2019-02-01,54.01,55.66,53.37,55.26,55.26,689566
2019-02-04,55.32,55.75,53.29,54.56,54.56,622472
2019-02-05,54.86,55.21,53.47,53.66,53.66,609756
2019-02-06,53.73,54.3,52.86,54.01,54.01,606720
2019-02-07,53.94,54.21,51.8,52.64,52.64,749010
2019-02-08,52.59,52.99,52.08,52.72,52.72,621003
2019-02-11,52.66,52.78,51.23,52.41,52.41,750242
2019-02-12,52.47,54.05,52.29,53.1,53.1,708312
2019-02-13,53.35,54.6,53.27,53.9,53.9,706552
2019-02-14,53.96,54.68,53.08,54.41,54.41,623546
2019-02-15,54.48,55.87,54.24,55.59,55.59,276907
2019-02-19,55.78,56.33,55.29,56.09,56.09,153728
2019-02-20,55.94,57.55,55.48,56.92,56.92,685111
2019-02-21,57.24,57.61,56.64,56.96,56.96,546202
2019-02-22,56.84,57.81,56.71,57.26,57.26,513439
2019-02-25,57.17,57.53,55.08,55.48,55.48,723012
2019-02-26,55.46,56.08,55.02,55.5,55.5,538919
2019-02-27,55.95,57.39,55.72,56.94,56.94,577227
2019-02-28,57,57.43,56.43,57.22,57.22,496678
2019-03-01,57.22,57.88,55.57,55.8,55.8,684186
2019-03-04,55.83,57,55.81,56.59,56.59,549396
2019-03-05,56.45,57.19,56.09,56.56,56.56,538399
2019-03-06,56.28,56.4,55.42,56.22,56.22,637677
2019-03-07,56.2,56.99,56.08,56.66,56.66,628824
2019-03-08,56.43,56.51,54.52,56.07,56.07,747358
2019-03-10,56.07,57.01,55.96,56.79,56.79,597156
2019-03-11,56.76,57.55,56.74,56.87,56.87,652798
2019-03-12,57.09,58.48,57.01,58.26,58.26,610616
2019-03-13,58.35,58.74,58,58.61,58.61,567604
2019-03-14,58.51,58.95,57.74,58.52,58.52,507393
2019-03-17,58.45,59.23,58.05,59.09,59.09,157241
2019-03-18,59.01,59.57,58.62,59.03,59.03,114822
2019-03-19,59.02,60.12,58.39,59.83,59.83,786342
2019-03-20,59.99,60.39,59.66,59.98,59.98,655380
2019-03-21,59.87,60.07,58.28,59.04,59.04,738840
2019-03-24,58.98,59.35,58.17,58.82,58.82,705399
2019-03-25,59.12,60.38,59.04,59.94,59.94,685988
2019-03-26,60.03,60.22,58.81,59.41,59.41,732150
2019-03-27,59.4,59.56,58.2,59.3,59.3,712209
2019-03-28,59.53,60.73,59.41,60.14,60.14,705559
2019-03-31,60.24,61.8,60.13,61.59,61.59,670808
2019-04-01,61.81,62.75,61.6,62.58,62.58,793227
2019-04-02,62.64,62.99,62.05,62.46,62.46,799672
2019-04-03,62.5,62.77,61.89,62.1,62.1,684973
2019-04-04,62.18,63.34,61.82,63.08,63.08,686862
2019-04-07,63.33,64.48,63.13,64.4,64.4,895767
2019-04-08,64.4,64.79,63.68,63.98,63.98,790677
2019-04-09,64.22,64.7,64.05,64.61,64.61,722216
2019-04-10,64.48,64.49,63.31,63.58,63.58,760504
2019-04-11,63.71,64.65,63.66,63.89,63.89,625588
2019-04-14,63.76,63.84,63.03,63.4,63.4,555858
2019-04-15,63.57,64.37,62.99,64.05,64.05,547469
2019-04-16,64.32,64.61,63.66,63.76,63.76,235376
2019-04-17,63.75,64.16,63.46,64,64,148238
2019-04-21,64,65.92,64,65.7,65.7,763527
2019-04-22,65.75,66.6,65.58,66.3,66.3,700598
2019-04-23,66.17,66.43,65.66,65.89,65.89,678386
2019-04-24,65.81,66.28,64.9,65.21,65.21,603001
2019-04-25,65.13,65.18,62.28,63.3,63.3,1000836
2019-04-28,62.95,63.69,62.46,63.5,63.5,654076
2019-04-29,63.58,64.75,63.3,63.91,63.91,750494
2019-04-30,63.4,63.93,62.77,63.6,63.6,676872
2019-05-01,63.61,63.68,60.95,61.81,61.81,914661
2019-05-02,61.55,62.52,61.3,61.94,61.94,646866
2019-05-05,61.43,62.95,60.04,62.25,62.25,768810
2019-05-06,62.17,62.49,60.66,61.4,61.4,842810
2019-05-07,61.44,62.37,61.07,62.12,62.12,791769
2019-05-08,62.02,62.21,60.92,61.7,61.7,769583
2019-05-09,61.64,62.49,61.42,61.66,61.66,786494
2019-05-12,61.65,63.33,60.64,61.04,61.04,1003106
2019-05-13,60.86,62.11,60.69,61.78,61.78,751668
2019-05-14,61.37,62.34,60.85,62.02,62.02,723001
2019-05-15,62.12,63.48,62.08,62.87,62.87,545679
2019-05-16,63.12,63.64,62.52,62.76,62.76,215802
2019-05-19,63.53,63.81,62.45,63.1,63.1,131888
2019-05-20,63.28,63.6,62.75,62.99,62.99,641680
2019-05-21,62.64,62.78,61.03,61.42,61.42,766728
2019-05-22,61.27,61.29,57.33,57.91,57.91,1108052
2019-05-23,58.21,59.1,57.5,58.63,58.63,758099
2019-05-27,58.94,59.57,58.13,59.14,59.14,1020323
2019-05-28,59.07,59.14,56.88,58.81,58.81,1124959
2019-05-29,59.12,59.7,56.33,56.59,56.59,842281
2019-05-30,56.46,56.61,53.05,53.5,53.5,1031488
2019-06-02,53.42,54.63,52.11,53.25,53.25,984308
2019-06-03,52.89,53.78,52.43,53.48,53.48,831625
2019-06-04,52.86,53.41,50.6,51.68,51.68,943186
2019-06-05,51.66,53.3,51.17,52.59,52.59,790067
2019-06-06,53.1,54.32,52.62,53.99,53.99,828133
2019-06-09,54.24,54.84,53.05,53.26,53.26,687146
2019-06-10,53.43,54.04,52.91,53.27,53.27,642940
2019-06-11,53.04,53.05,50.72,51.14,51.14,786105
2019-06-12,51.07,53.45,50.92,52.28,52.28,945024
2019-06-13,52.18,52.98,51.7,52.51,52.51,574229
2019-06-16,52.5,52.74,51.58,51.93,51.93,397868
2019-06-17,51.95,54.31,51.5,53.9,53.9,181640
2019-06-18,54.09,54.42,53.28,53.76,53.76,122838
2019-06-19,54.12,57.02,54.11,56.65,56.65,854514
2019-06-20,57.26,57.98,56.66,57.43,57.43,676047
2019-06-23,57.72,58.22,56.75,57.9,57.9,597164
2019-06-24,57.74,58.84,57.2,57.83,57.83,673140
2019-06-25,58.84,59.93,58.65,59.38,59.38,686817
2019-06-26,59.27,59.73,58.61,59.43,59.43,531405
2019-06-27,59.22,59.8,57.75,58.47,58.47,556101
2019-06-30,59.27,60.28,58.34,59.09,59.09,674887
2019-07-01,59.14,59.43,56.09,56.25,56.25,878938
2019-07-03,56.49,57.48,56.04,57.34,57.34,600131
2019-07-04,57.38,57.82,56.29,57.51,57.51,698015
2019-07-07,57.77,58.46,57.3,57.66,57.66,540861
2019-07-08,57.56,59.1,57.29,57.83,57.83,551872
2019-07-09,58.4,60.53,58.35,60.43,60.43,690656
2019-07-10,60.44,60.94,60.14,60.2,60.2,573019
2019-07-11,60.46,60.74,59.93,60.21,60.21,469029
2019-07-14,60.25,60.92,59.2,59.58,59.58,566818
2019-07-15,59.26,60.06,57.07,57.62,57.62,712540
2019-07-16,57.52,58.36,56.21,56.78,56.78,504432
2019-07-17,56.6,57.32,54.72,55.3,55.3,215361
2019-07-18,55.72,56.36,54.99,55.63,55.63,105217
2019-07-21,56.22,56.84,55.72,56.22,56.22,619483
2019-07-22,56.17,57.47,55.74,56.77,56.77,521876
2019-07-23,57.23,57.64,55.33,55.88,55.88,745248
2019-07-24,55.9,56.99,55.81,56.02,56.02,559282
2019-07-25,55.93,56.57,55.68,56.2,56.2,476785
2019-07-28,56.2,57.1,55.81,56.87,56.87,529742
2019-07-29,57.07,58.47,56.96,58.05,58.05,547401
2019-07-30,58.34,58.82,57.81,58.58,58.58,614001
2019-07-31,57.85,57.99,53.59,53.95,53.95,886748
2019-08-01,54.54,56.05,54.15,55.66,55.66,739810
2019-08-04,55.38,55.61,54.22,54.69,54.69,823844
2019-08-05,54.95,55.42,53.29,53.63,53.63,682794
2019-08-06,53.42,53.77,50.52,51.09,51.09,1063214
2019-08-07,52.33,53.06,51.94,52.54,52.54,724762
2019-08-08,52.88,54.92,52.37,54.5,54.5,726386
2019-08-11,54.32,55.18,53.54,54.93,54.93,611027
2019-08-12,54.73,57.47,54.21,57.1,57.1,783486
2019-08-13,56.74,56.85,53.97,55.23,55.23,718293
2019-08-14,54.9,55.33,53.77,54.47,54.47,527866
2019-08-15,54.74,55.67,54.26,54.87,54.87,168345
2019-08-18,54.96,56.41,54.84,56.21,56.21,113571
2019-08-19,56.1,56.6,55.28,56.34,56.34,659258
2019-08-20,56.05,57.13,55.55,55.68,55.68,704035
2019-08-21,55.94,56.46,54.85,55.35,55.35,621573
2019-08-22,55.35,55.6,53.24,54.17,54.17,807151
2019-08-25,53.25,55.26,52.96,53.64,53.64,679022
2019-08-26,53.76,55.72,53.69,54.93,54.93,596624
2019-08-27,55.71,56.75,55.34,55.78,55.78,674048
2019-08-28,55.88,56.89,55.43,56.71,56.71,630760
2019-08-29,56.63,56.72,54.55,55.1,55.1,708268
2019-09-02,55,55.24,52.84,53.94,53.94,970804
2019-09-03,53.92,56.58,53.84,56.26,56.26,682298
2019-09-04,55.95,57.76,55.75,56.3,56.3,712466
2019-09-05,56.19,56.95,54.83,56.52,56.52,714294
2019-09-08,56.8,58.16,56.58,57.85,57.85,646993
2019-09-09,58.03,58.76,57.2,57.4,57.4,755472
2019-09-10,57.89,58.3,55.61,55.75,55.75,858772
2019-09-11,55.93,56.34,54,55.09,55.09,845977
2019-09-12,55.15,55.68,54.44,54.85,54.85,599470
2019-09-15,61.48,63.38,58.77,62.9,62.9,1404916
2019-09-16,61.96,62.59,58.46,59.34,59.34,993237
2019-09-17,58.81,59.43,57.67,58.11,58.11,216961
2019-09-18,58.2,59.54,58.01,58.13,58.13,112327
2019-09-19,58.65,59.1,57.79,58.09,58.09,576019
2019-09-22,59.25,59.39,57.37,58.64,58.64,526785
2019-09-23,58.44,58.49,56.69,57.29,57.29,591529
2019-09-24,56.7,57.02,55.55,56.49,56.49,563550
2019-09-25,56.69,56.84,55.41,56.41,56.41,599653
2019-09-26,56.51,56.76,54.75,55.91,55.91,712966
2019-09-29,56.54,56.57,53.98,54.07,54.07,532522
2019-09-30,54.28,54.84,53.05,53.62,53.62,589176
2019-10-01,54,54.42,52.17,52.64,52.64,590306
2019-10-02,52.47,52.91,50.99,52.45,52.45,642466
2019-10-03,52.29,53.35,52.04,52.81,52.81,541104
2019-10-06,52.69,54.06,52.59,52.75,52.75,549019
2019-10-07,52.81,53.27,51.81,52.63,52.63,658324
2019-10-08,52.57,53.74,52.31,52.59,52.59,632666
2019-10-09,52.69,53.97,51.38,53.55,53.55,613944
2019-10-10,53.88,54.93,53.64,54.7,54.7,467643
2019-10-13,54.9,54.9,52.77,53.59,53.59,467643
2019-10-14,53.51,53.79,52.39,52.81,52.81,511249
2019-10-15,52.92,53.74,52.52,53.36,53.36,451643
2019-10-16,52.99,54.16,52.62,53.93,53.93,418422
2019-10-17,54.09,54.62,53.35,53.78,53.78,174477
2019-10-20,53.71,54.03,52.71,53.31,53.31,95979
2019-10-21,53.39,54.62,53.1,54.16,54.16,506573
2019-10-22,54.3,56.07,53.62,55.97,55.97,620202
2019-10-23,55.9,56.51,55.41,56.23,56.23,480764
2019-10-24,56.07,56.74,55.6,56.66,56.66,445020
2019-10-27,56.65,56.92,55.58,55.81,55.81,437020
2019-10-28,55.8,55.91,54.61,55.54,55.54,521457
2019-10-29,55.53,55.73,54.42,55.06,55.06,659328
2019-10-30,54.9,55.59,53.71,54.18,54.18,677419
2019-10-31,54.15,56.33,54.07,56.2,56.2,538117
2019-11-04,56.41,57.43,55.83,56.54,56.54,580350
2019-11-05,56.56,57.5,56.3,57.23,57.23,435319
2019-11-06,57.26,57.85,56.11,56.35,56.35,623258
2019-11-07,56.35,57.88,56.27,57.15,57.15,678165
2019-11-08,57.08,57.48,55.76,57.24,57.24,636941
2019-11-11,57.4,57.4,56.25,56.86,56.86,498981
2019-11-12,56.89,57.55,56.54,56.8,56.8,586568
2019-11-13,56.79,57.53,56.2,57.12,57.12,547635
2019-11-14,57.39,57.79,56.63,56.77,56.77,516832
2019-11-15,56.91,57.97,56.43,57.72,57.72,375993
2019-11-18,57.88,58.09,56.55,57.05,57.05,159328
2019-11-19,56.9,57.11,55.04,55.21,55.21,121214
2019-11-20,55.16,57.25,54.76,57.11,57.11,674891
2019-11-21,57,58.67,56.6,58.58,58.58,593533
2019-11-22,58.31,58.74,57.5,57.77,57.77,508244
2019-11-25,57.92,58.15,57.21,58.01,58.01,420642
2019-11-26,57.92,58.56,57.76,58.41,58.41,443816
2019-11-27,58.27,58.68,57.51,58.11,58.11,454256
2019-11-29,58.13,58.3,55.02,55.17,55.17,718724
2019-12-02,55.47,56.67,55.42,55.96,55.96,616423
2019-12-03,55.96,56.8,55.35,56.1,56.1,560554
2019-12-04,56.43,58.66,56.28,58.43,58.43,760541
2019-12-05,58.36,59.12,58.1,58.43,58.43,649461
2019-12-06,58.32,59.85,57.7,59.2,59.2,679609
2019-12-09,59.11,59.25,58.23,59.02,59.02,511561
2019-12-10,58.92,59.52,58.52,59.24,59.24,566822
2019-12-11,59.06,59.22,58.11,58.76,58.76,589650
2019-12-12,58.88,59.72,58.75,59.18,59.18,530851
2019-12-13,59.36,60.48,59.27,60.07,60.07,512288
2019-12-16,59.87,60.34,59.71,60.21,60.21,347395
2019-12-17,60.23,61.06,60.03,60.94,60.94,163744
2019-12-18,60.55,61.18,60.32,60.93,60.93,131071
2019-12-19,60.86,61.47,60.79,61.22,61.22,426341
2019-12-20,61.11,61.2,60.02,60.44,60.44,552517
2019-12-23,60.41,60.77,60.1,60.52,60.52,314711
2019-12-24,60.63,61.16,60.47,61.11,61.11,204535
2019-12-26,61.2,61.83,61.06,61.68,61.68,265091
2019-12-27,61.73,61.97,61.24,61.72,61.72,351899
2019-12-30,61.71,62.34,61.09,61.68,61.68,427149
2019-12-31,61.68,61.88,60.63,61.06,61.06,494535
2020-01-02,61.6,61.6,60.64,61.18,61.18,486873
2020-01-03,61.18,64.09,61.13,63.05,63.05,885861
2020-01-06,63.71,64.72,62.64,63.27,63.27,724236
2020-01-07,62.91,63.15,62.11,62.7,62.7,582649
2020-01-08,62.84,65.65,59.15,59.61,59.61,1205710
2020-01-09,59.99,60.31,58.66,59.56,59.56,750933
2020-01-10,59.61,59.78,58.85,59.04,59.04,596186
2020-01-13,59.04,59.27,57.91,58.08,58.08,584002
2020-01-14,58.03,58.72,57.72,58.23,58.23,507714
2020-01-15,58.2,58.36,57.36,57.81,57.81,433169
2020-01-16,58.1,58.87,57.56,58.52,58.52,182871
2020-01-17,58.59,58.98,58.27,58.54,58.54,122561
2020-01-21,59.17,59.73,57.68,58.34,58.34,648335
2020-01-22,58.26,58.38,56.03,56.74,56.74,620119
2020-01-23,56.11,56.27,54.77,55.59,55.59,703995
2020-01-24,55.69,55.95,53.85,54.19,54.19,586195
2020-01-27,53.7,53.71,52.13,53.14,53.14,712880
2020-01-28,52.77,54.06,52.68,53.48,53.48,633963
2020-01-29,53.97,54.37,52.81,53.33,53.33,624979
2020-01-30,53.09,53.2,51.66,52.14,52.14,720123
2020-01-31,52.92,53.36,50.97,51.56,51.56,827907
2020-02-03,51.01,51.97,49.8,50.11,50.11,876044
2020-02-04,49.94,51.55,49.31,49.61,49.61,859357
2020-02-05,49.51,51.88,49.47,50.75,50.75,887946
2020-02-06,51.17,52.2,50.24,50.95,50.95,750659
2020-02-07,51.11,51.48,50.09,50.32,50.32,768345
2020-02-10,50.12,50.49,49.42,49.57,49.57,715894
2020-02-11,49.61,50.69,49.58,49.94,49.94,725733
2020-02-12,49.96,51.73,49.95,51.17,51.17,795256
2020-02-13,51.72,51.96,50.6,51.42,51.42,745400
2020-02-14,51.51,52.34,51.32,52.05,52.05,607343
2020-02-18,52.23,52.41,50.88,52.05,52.05,221774
2020-02-19,52.12,53.66,51.93,53.29,53.29,113683
2020-02-20,53.5,54.5,53.22,53.78,53.78,676179
2020-02-21,53.74,53.86,52.55,53.38,53.38,707555
2020-02-24,52.6,52.64,50.45,51.43,51.43,765515
2020-02-25,51.37,52.02,49.69,49.9,49.9,764989
2020-02-26,50.08,50.44,48.3,48.73,48.73,884482
2020-02-27,48.63,48.78,45.88,47.09,47.09,1011915
2020-02-28,46.49,47.03,43.85,44.76,44.76,1101659
2020-03-02,43.7,47.56,43.32,46.75,46.75,949471
2020-03-03,47.72,48.66,46.47,47.18,47.18,1011933
2020-03-04,46.94,48.41,46.65,46.78,46.78,745856
2020-03-05,47.13,47.57,45.65,45.9,45.9,704591
2020-03-06,46.09,46.38,41.05,41.28,41.28,1276180
2020-03-08,32.87,34.88,27.34,31.13,31.13,1774383
2020-03-09,30.37,35.02,30.2,34.36,34.36,1064632
2020-03-10,34.62,36.35,32.56,32.98,32.98,874646
2020-03-11,33.07,33.63,30.02,31.5,31.5,1025036
2020-03-12,30.77,33.87,30.33,31.73,31.73,743129
2020-03-15,33.75,33.75,28.1,28.7,28.7,698829
2020-03-16,28.69,30.3,26.63,26.95,26.95,545820
2020-03-17,26.94,27.22,20.06,20.37,20.37,309481
2020-03-18,22.3,27.71,21.36,25.22,25.22,136722
2020-03-19,24.73,27.89,19.46,22.43,22.43,1133808
2020-03-22,22.52,24.07,20.8,23.36,23.36,852951
2020-03-23,23.87,25.16,23.09,24.01,24.01,659697
2020-03-24,24.37,25.24,22.91,24.49,24.49,618725
2020-03-25,24.25,24.65,22.38,22.6,22.6,633877
2020-03-26,23.29,23.44,20.88,21.51,21.51,603124
2020-03-29,20.93,20.93,19.27,20.09,20.09,758711
2020-03-30,20.23,21.89,20.01,20.48,20.48,660082
2020-03-31,20.1,21.55,19.9,20.31,20.31,703286
2020-04-01,21.22,27.39,20.76,25.32,25.32,1095972
2020-04-02,24.81,29.13,23.52,28.34,28.34,1007577
2020-04-05,26.09,28.24,25.28,26.08,26.08,752710
2020-04-06,26.34,27.24,23.54,23.63,23.63,797707
2020-04-07,24.3,26.45,23.74,25.09,25.09,823554
2020-04-08,26.28,28.36,22.57,22.76,22.76,1122149
2020-04-12,24.6,24.74,22.03,22.41,22.41,775120
2020-04-13,22.36,23.08,19.95,20.11,20.11,785478
2020-04-14,20.72,20.89,19.2,19.87,19.87,544797
2020-04-15,20.15,20.53,19.42,19.87,19.87,350942
2020-04-16,20,20.22,17.31,18.27,18.27,240628
2020-04-19,17.73,17.85,-40.32,-37.63,-37.63,247947
2020-04-20,-14,13.86,-16.74,10.01,10.01,2288230
2020-04-21,13.12,16.18,10.26,13.78,13.78,1235218
2020-04-22,14.2,18.26,13.35,16.5,16.5,833584
2020-04-23,16.78,17.97,15.64,16.94,16.94,600220
2020-04-26,16.84,16.98,11.88,12.78,12.78,623201
2020-04-27,12.96,13.69,10.07,12.34,12.34,897087
2020-04-28,13.35,16.78,12.67,15.06,15.06,554134
2020-04-29,15.64,19.44,15.45,18.84,18.84,545344
2020-04-30,19.04,20.48,18.07,19.78,19.78,403201
2020-05-03,19.11,21.42,18.05,20.39,20.39,311488
2020-05-04,21.24,25.49,21.13,24.56,24.56,387240
2020-05-05,25.52,26.08,22.58,23.99,23.99,381165
2020-05-06,24.09,26.74,22.94,23.55,23.55,310261
2020-05-07,23.35,24.99,23.26,24.74,24.74,205181
2020-05-10,24.49,25.58,23.67,24.14,24.14,179591
2020-05-11,24.49,26.23,24.22,25.78,25.78,212335
2020-05-12,25.3,26.45,24.79,25.29,25.29,150864
2020-05-13,25.56,27.96,25.18,27.56,27.56,160507
2020-05-14,27.64,29.92,27.24,29.43,29.43,108016
2020-05-17,29.53,33.32,29.53,31.82,31.82,89376
2020-05-18,32.83,33.44,31.34,32.5,32.5,430823
2020-05-19,31.89,33.78,31.56,33.49,33.49,406431
2020-05-20,33.53,34.66,33.26,33.92,33.92,372814
2020-05-21,33.95,34,30.72,33.25,33.25,429036
2020-05-25,33.3,34.81,32.48,34.35,34.35,466737
2020-05-26,34.14,34.32,31.75,32.81,32.81,415246
2020-05-27,32.1,34.21,31.14,33.71,33.71,440168
2020-05-28,33.68,35.77,32.36,35.49,35.49,443647
2020-05-31,35.21,35.9,34.27,35.44,35.44,385710
2020-06-01,35.56,37.06,35.28,36.81,36.81,343483
2020-06-02,36.86,38.18,35.88,37.29,37.29,494253
2020-06-03,36.76,37.62,36.38,37.41,37.41,307612
2020-06-04,37.33,39.68,37.05,39.55,39.55,396856
2020-06-07,39.41,40.44,37.96,38.19,38.19,416639
2020-06-08,38.22,39.1,37.07,38.94,38.94,396033
2020-06-09,38.5,39.91,37.73,39.6,39.6,385868
2020-06-10,39.09,39.09,35.41,36.34,36.34,513912
2020-06-11,36.26,36.99,34.48,36.26,36.26,406508
2020-06-14,36.03,37.26,34.36,37.12,37.12,387546
2020-06-15,37.05,39.06,36.38,38.38,38.38,366323
2020-06-16,37.93,38.75,37.21,37.96,37.96,239516
2020-06-17,37.74,38.97,37.11,38.84,38.84,113384
2020-06-18,38.85,40.49,38.4,39.75,39.75,64113
2020-06-21,39.18,40.7,39.12,40.46,40.46,315264
2020-06-22,40.68,41.63,39.76,40.37,40.37,368730
2020-06-23,39.99,40.54,37.31,38.01,38.01,499490
2020-06-24,38.05,39.23,37.08,38.72,38.72,451640
2020-06-25,39.09,39.35,37.79,38.49,38.49,356712
2020-06-28,37.96,39.89,37.5,39.7,39.7,343913
2020-06-29,39.64,40.08,38.85,39.27,39.27,370059
2020-06-30,39.84,40.58,39.05,39.82,39.82,407170
2020-07-01,39.78,40.74,39.46,40.65,40.65,347096
2020-07-05,40.38,41.08,39.84,40.63,40.63,373236
2020-07-06,40.68,40.95,39.9,40.62,40.62,256596
2020-07-07,40.48,41.08,40.3,40.9,40.9,286740
2020-07-08,40.87,40.99,39.27,39.62,39.62,367386
2020-07-09,39.58,40.77,38.54,40.55,40.55,393149
2020-07-12,40.35,40.72,39.47,40.1,40.1,370715
2020-07-13,39.6,40.57,39.07,40.29,40.29,426971
2020-07-14,40.55,41.26,40.08,41.2,41.2,352542
2020-07-15,40.97,41.18,40.52,40.75,40.75,200101
2020-07-16,40.72,40.9,40.02,40.59,40.59,88220
2020-07-19,40.64,40.91,39.83,40.81,40.81,60179
2020-07-20,40.65,42.4,40.64,41.96,41.96,389117
2020-07-21,41.54,42.03,41.14,41.9,41.9,333647
2020-07-22,41.95,42.36,40.83,41.07,41.07,389412
2020-07-23,41.06,41.67,40.66,41.29,41.29,353159
2020-07-26,41.26,41.82,40.48,41.6,41.6,377714
2020-07-27,41.65,41.93,40.85,41.04,41.04,276804
2020-07-28,41.13,41.57,40.93,41.27,41.27,295855
2020-07-29,41.32,41.39,38.72,39.92,39.92,487325
2020-07-30,40.34,40.55,39.66,40.27,40.27,318788
2020-08-02,40.39,41.24,39.58,41.01,41.01,338326
2020-08-03,40.78,42.08,40.14,41.7,41.7,451575
2020-08-04,41.56,43.52,41.47,42.19,42.19,491268
2020-08-05,42.19,42.65,41.61,41.95,41.95,359610
2020-08-06,41.97,42.22,41.06,41.22,41.22,398997
2020-08-09,41.5,42.33,41.17,41.94,41.94,367796
2020-08-10,41.98,42.94,41.48,41.61,41.61,432843
2020-08-11,41.62,42.9,41.53,42.67,42.67,397831
2020-08-12,42.57,42.84,42.09,42.24,42.24,329507
2020-08-13,42.33,42.57,41.62,42.01,42.01,310866
2020-08-16,42.24,42.97,41.8,42.89,42.89,208429
2020-08-17,42.79,42.99,42.11,42.89,42.89,111628
2020-08-18,42.6,43.03,42.36,42.93,42.93,81299
2020-08-19,42.74,42.79,41.5,42.58,42.58,377070
2020-08-20,42.75,42.96,41.46,42.34,42.34,345368
2020-08-23,42.48,42.89,42.23,42.62,42.62,294731
2020-08-24,42.36,43.57,42.31,43.35,43.35,330800
2020-08-25,43.39,43.78,43,43.39,43.39,262243
2020-08-26,43.45,43.5,42.36,43.04,43.04,320968
2020-08-27,42.98,43.42,42.69,42.97,42.97,272800
2020-08-30,42.91,43.57,42.56,42.61,42.61,236877
2020-08-31,42.83,43.43,42.72,42.76,42.76,285146
2020-09-01,43.02,43.21,41.23,41.51,41.51,421771
2020-09-02,41.63,41.79,40.22,41.37,41.37,417634
2020-09-03,41.25,41.87,39.35,39.77,39.77,444184
2020-09-07,39.48,39.59,36.13,36.76,36.76,720975
2020-09-08,36.79,38.45,36.16,38.05,38.05,455356
2020-09-09,37.8,38.18,36.93,37.3,37.3,367555
2020-09-10,37.01,37.82,36.67,37.33,37.33,363787
